Word,Language
in vendar  in vendar  in vendar  in vendar  in,Slovenian
kaj naj skrijem kaj naj skrijem kaj naj skrijem,Slovenian
njo pa je njo pa je njo pa je njo pa je njo pa,Slovenian
namrec ki so namrec ki so namrec ki so namrec ki,Slovenian
tedaj je anica tedaj je anica tedaj je anica,Slovenian
le meni le meni le meni le meni le meni,Slovenian
ti sirotica moja ti sirotica moja ti sirotica,Slovenian
ne zapusti ne zapusti ne zapusti ne zapusti ne,Slovenian
zelo iskreno po zelo iskreno po zelo iskreno po,Slovenian
pocasi zapeljivo pocasi zapeljivo pocasi,Slovenian
barica je stala barica je stala barica je stala,Slovenian
tako sta se tako sta se tako sta se tako sta se,Slovenian
da bom  da bom  da bom  da bom  da bom,Slovenian
zato ker lipe zato ker lipe zato ker lipe zato,Slovenian
nekako tajno nekako tajno nekako tajno nekako,Slovenian
in kdor in kdor in kdor in kdor in kdor,Slovenian
peljal ga peljal ga peljal ga peljal ga peljal,Slovenian
popotniku se je popotniku se je popotniku se je,Slovenian
sem ga z sem ga z sem ga z sem ga z sem ga z,Slovenian
napete temno rdece napete temno rdece napete,Slovenian
vstopil je z vstopil je z vstopil je z vstopil,Slovenian
marko je pomislil marko je pomislil marko je,Slovenian
zopern  zopern  zopern  zopern  zopern,Slovenian
gornik grozd gornik grozd gornik grozd gornik,Slovenian
zagorele so zagorele so zagorele so zagorele so,Slovenian
ni prisel zastonj ni prisel zastonj ni prisel,Slovenian
pocival je pocival je pocival je pocival je,Slovenian
postopal je postopal je postopal je postopal je,Slovenian
luka pa se luka pa se luka pa se luka pa se luka,Slovenian
tebe bom vprasala tebe bom vprasala tebe bom,Slovenian
nobene besede vec nobene besede vec nobene,Slovenian
svetla se svetla se svetla se svetla se svetla,Slovenian
seveda hoces seveda hoces seveda hoces seveda,Slovenian
in nekoc  in nekoc  in nekoc  in nekoc  in,Slovenian
napocil je  napocil je  napocil je  napocil je,Slovenian
in tega in tega in tega in tega in tega,Slovenian
ko smo molili ko smo molili ko smo molili ko smo,Slovenian
z bogom je z bogom je z bogom je z bogom je z,Slovenian
dobro   dobro   dobro   dobro   dobro,Slovenian
rokave je rokave je rokave je rokave je rokave,Slovenian
lipe to ne lipe to ne lipe to ne lipe to ne lipe,Slovenian
zakaj mora zakaj mora zakaj mora zakaj mora,Slovenian
kdo pa kdo pa kdo pa kdo pa kdo pa,Slovenian
godci spredaj godci spredaj godci spredaj godci,Slovenian
in preko in preko in preko in preko in preko,Slovenian
prijel jo je prijel jo je prijel jo je prijel jo,Slovenian
mislite da mislite da mislite da mislite da,Slovenian
prejsnja scuka kadivec prejsnja scuka kadivec,Slovenian
priceli so kartati priceli so kartati priceli so,Slovenian
spoznaval je svojo spoznaval je svojo spoznaval,Slovenian
samotna pokrajina samotna pokrajina samotna,Slovenian
toda zivalica toda zivalica toda zivalica toda,Slovenian
sanjala si je sanjala si je sanjala si je,Slovenian
vse bo vse bo vse bo vse bo vse bo,Slovenian
nicesar ne  nicesar ne  nicesar ne  nicesar ne,Slovenian
moc brez moc brez moc brez moc brez moc brez,Slovenian
} v vsakem } v vsakem } v vsakem } v vsakem } v,Slovenian
no zakaj no zakaj no zakaj no zakaj no zakaj,Slovenian
da cudno  da cudno  da cudno  da cudno  da,Slovenian
anica je anica je anica je anica je anica je,Slovenian
prijateljstvom spravili v prijateljstvom,Slovenian
objel jo je objel jo je objel jo je objel jo je,Slovenian
govoriti morava govoriti morava govoriti morava,Slovenian
gornik {resignirano} gornik {resignirano} gornik,Slovenian
izkusnje prijatelj izkusnje prijatelj izkusnje,Slovenian
tudi ona  tudi ona  tudi ona  tudi ona  tudi,Slovenian
zdaj si zdaj si zdaj si zdaj si zdaj si,Slovenian
naglo je prijel naglo je prijel naglo je prijel,Slovenian
dezevalo bo je dezevalo bo je dezevalo bo je,Slovenian
samo bala samo bala samo bala samo bala samo,Slovenian
njegovo bledo njegovo bledo njegovo bledo,Slovenian
{obstane zamisljen {obstane zamisljen {obstane,Slovenian
slikal je tinico slikal je tinico slikal je,Slovenian
prej se prej se prej se prej se prej se,Slovenian
barica barica barica barica barica,Slovenian
zunaj je bilo zunaj je bilo zunaj je bilo zunaj,Slovenian
naglo je naglo je naglo je naglo je naglo je,Slovenian
dogovoru dogovoru dogovoru dogovoru dogovoru,Slovenian
slisal je marko slisal je marko slisal je marko,Slovenian
kaj si kaj si kaj si kaj si kaj si,Slovenian
pa slamnato pa slamnato pa slamnato pa slamnato,Slovenian
o mati stvarnikova o mati stvarnikova o mati,Slovenian
pomisli kralj pomisli kralj pomisli kralj,Slovenian
bo preslo bo preslo bo preslo bo preslo bo,Slovenian
jaz huda se jaz huda se jaz huda se jaz huda se,Slovenian
dasi mu dasi mu dasi mu dasi mu dasi mu,Slovenian
gospodarila sta gospodarila sta gospodarila sta,Slovenian
gruden {vstane} gruden {vstane} gruden {vstane},Slovenian
pomisli jakob je pomisli jakob je pomisli jakob,Slovenian
saj si saj si saj si saj si saj si,Slovenian
drugi je drugi je drugi je drugi je drugi je,Slovenian
cesta pa cesta pa cesta pa cesta pa cesta pa,Slovenian
toda izogibala toda izogibala toda izogibala,Slovenian
in par in par in par in par in par,Slovenian
kar lepo kar lepo kar lepo kar lepo kar lepo,Slovenian
vecno preganjanje vecno preganjanje vecno,Slovenian
stoj vsi stoj stoj vsi stoj stoj vsi stoj stoj,Slovenian
anze ga anze ga anze ga anze ga anze ga,Slovenian
ko lahko zivim ko lahko zivim ko lahko zivim ko,Slovenian
bil vse drugacen bil vse drugacen bil vse,Slovenian
lojze in jaz lojze in jaz lojze in jaz lojze in,Slovenian
marjanica ni marjanica ni marjanica ni marjanica,Slovenian
res baron  res baron  res baron  res baron  res,Slovenian
tolazil jo je tolazil jo je tolazil jo je,Slovenian
anze mu anze mu anze mu anze mu anze mu,Slovenian
katarina {nekako v katarina {nekako v katarina,Slovenian
tukaj  tukaj  tukaj  tukaj  tukaj,Slovenian
in sedaj je in sedaj je in sedaj je in sedaj je,Slovenian
o marko kje o marko kje o marko kje o marko kje,Slovenian
skocila je h skocila je h skocila je h skocila,Slovenian
ali da ali da ali da ali da ali da,Slovenian
anica ne anica ne anica ne anica ne anica ne,Slovenian
ali mores tajiti ali mores tajiti ali mores,Slovenian
goldinar nazaj ki goldinar nazaj ki goldinar,Slovenian
pocakati saj pocakati saj pocakati saj pocakati,Slovenian
noc se noc se noc se noc se noc se,Slovenian
poslavljam od vas poslavljam od vas poslavljam,Slovenian
no  on no  on no  on no  on no  on,Slovenian
tudi na vas tudi na vas tudi na vas tudi na vas,Slovenian
silentium  silentium  silentium  silentium,Slovenian
moji gradovi moji gradovi moji gradovi moji,Slovenian
doli v vasi doli v vasi doli v vasi doli v vasi,Slovenian
kako boste narod kako boste narod kako boste,Slovenian
spocetka so spocetka so spocetka so spocetka so,Slovenian
se so bile se so bile se so bile se so bile se,Slovenian
tako ne tako ne tako ne tako ne tako ne,Slovenian
in ce ti in ce ti in ce ti in ce ti in ce ti,Slovenian
osleparili so osleparili so osleparili so,Slovenian
predsinocnjem predsinocnjem predsinocnjem,Slovenian
napotim se napotim se napotim se napotim se,Slovenian
zardelo in zardelo in zardelo in zardelo in,Slovenian
hm je dejal hm je dejal hm je dejal hm je dejal,Slovenian
pride mi pride mi pride mi pride mi pride mi,Slovenian
in je sel in je sel in je sel in je sel in je,Slovenian
nicesar mi nicesar mi nicesar mi nicesar mi,Slovenian
tako je bil tako je bil tako je bil tako je bil,Slovenian
ne tam ne tam ne tam ne tam ne tam,Slovenian
prekrizala ga je prekrizala ga je prekrizala ga,Slovenian
in ona in ona in ona in ona in ona,Slovenian
da da  da da  da da  da da  da da,Slovenian
seveda prej nima seveda prej nima seveda prej,Slovenian
saj moram je saj moram je saj moram je saj moram,Slovenian
jasna in ne jasna in ne jasna in ne jasna in ne,Slovenian
in cisto drugacno in cisto drugacno in cisto,Slovenian
beseda da besedo beseda da besedo beseda da,Slovenian
kdo se  kdo se  kdo se  kdo se  kdo se,Slovenian
oh je odvrnila oh je odvrnila oh je odvrnila oh,Slovenian
neljubo ji neljubo ji neljubo ji neljubo ji,Slovenian
ti to gre ti to gre ti to gre ti to gre ti to,Slovenian
jutri mu je jutri mu je jutri mu je jutri mu je,Slovenian
in kakor da in kakor da in kakor da in kakor da,Slovenian
vesela zenska vesela zenska vesela zenska vesela,Slovenian
hodila je hitro hodila je hitro hodila je hitro,Slovenian
dva dni pozneje dva dni pozneje dva dni pozneje,Slovenian
te boli glava te boli glava te boli glava te,Slovenian
o jezus o o jezus o o jezus o o jezus o o jezus,Slovenian
svetlikalo se je svetlikalo se je svetlikalo se,Slovenian
tudi tisti tudi tisti tudi tisti tudi tisti tudi,Slovenian
in leglo in leglo in leglo in leglo in leglo,Slovenian
takrat bi takrat bi takrat bi takrat bi takrat,Slovenian
hiso ima hiso ima hiso ima hiso ima hiso ima,Slovenian
tudi belega tudi belega tudi belega tudi belega,Slovenian
tomaz je govorila tomaz je govorila tomaz je,Slovenian
da vsi ti da vsi ti da vsi ti da vsi ti da vsi,Slovenian
pripoveduj kako je pripoveduj kako je pripoveduj,Slovenian
v somraku v somraku v somraku v somraku v,Slovenian
na prisojnem na prisojnem na prisojnem na,Slovenian
ob oknu ob oknu ob oknu ob oknu ob oknu,Slovenian
zivim rada da zivim rada da zivim rada da zivim,Slovenian
in razgreval in razgreval in razgreval in,Slovenian
taksno posestvo pa taksno posestvo pa taksno,Slovenian
za najemnika za najemnika za najemnika za,Slovenian
lepa hvaleznost je lepa hvaleznost je lepa,Slovenian
kvante je skomiznil kvante je skomiznil kvante,Slovenian
nekje v podstresni nekje v podstresni nekje v,Slovenian
pa pridi pa pa pridi pa pa pridi pa pa pridi pa,Slovenian
in odsel  in odsel  in odsel  in odsel  in,Slovenian
s skoro sovraznimi s skoro sovraznimi s skoro,Slovenian
niti o niti o niti o niti o niti o,Slovenian
gospoda  gospoda  gospoda  gospoda  gospoda,Slovenian
nikakor bi  nikakor bi  nikakor bi  nikakor bi,Slovenian
in celo in celo in celo in celo in celo,Slovenian
kakor hrast je kakor hrast je kakor hrast je,Slovenian
je bil jako je bil jako je bil jako je bil jako,Slovenian
hotel je dostaviti hotel je dostaviti hotel je,Slovenian
dokler te dokler te dokler te dokler te dokler,Slovenian
no zardelo je no zardelo je no zardelo je no,Slovenian
pozneje so pozneje so pozneje so pozneje so,Slovenian
bolan je siromak bolan je siromak bolan je,Slovenian
pecanka je pecanka je pecanka je pecanka je,Slovenian
tako je stokal tako je stokal tako je stokal,Slovenian
ali morda  ali morda  ali morda  ali morda  ali,Slovenian
doma je doma je doma je doma je doma je,Slovenian
ogovarjal me ogovarjal me ogovarjal me ogovarjal,Slovenian
kaj zelite kaj zelite kaj zelite kaj zelite kaj,Slovenian
bled in bled in bled in bled in bled in,Slovenian
povsod se povsod se povsod se povsod se povsod,Slovenian
ta poraz je ta poraz je ta poraz je ta poraz je,Slovenian
{hodi gor {hodi gor {hodi gor {hodi gor {hodi,Slovenian
pec je pec je pec je pec je pec je,Slovenian
nasel je katro nasel je katro nasel je katro,Slovenian
njega edinega njega edinega njega edinega njega,Slovenian
od desetih ozdravi od desetih ozdravi od desetih,Slovenian
stal je pri stal je pri stal je pri stal je pri,Slovenian
anica nadaljnega ni anica nadaljnega ni anica,Slovenian
dojencek je spal dojencek je spal dojencek je,Slovenian
ta mala ta mala ta mala ta mala ta mala,Slovenian
nekaj svetlega nekaj svetlega nekaj svetlega,Slovenian
pred petindvajsetimi leti pred petindvajsetimi,Slovenian
se koze se koze se koze se koze se koze,Slovenian
ta nenadni ta nenadni ta nenadni ta nenadni ta,Slovenian
naj umrje naj umrje naj umrje naj umrje naj,Slovenian
dala mu je dala mu je dala mu je dala mu je dala,Slovenian
bozja za narod bozja za narod bozja za narod,Slovenian
ko je moj ko je moj ko je moj ko je moj ko je,Slovenian
v toliki v toliki v toliki v toliki v toliki,Slovenian
imenitno sem imenitno sem imenitno sem imenitno,Slovenian
} jaz nisem } jaz nisem } jaz nisem } jaz nisem,Slovenian
nocem da nocem da nocem da nocem da nocem da,Slovenian
in moz je in moz je in moz je in moz je in moz,Slovenian
zar in zar in zar in zar in zar in,Slovenian
nic ne nic ne nic ne nic ne nic ne,Slovenian
kako neumen  kako neumen  kako neumen  kako,Slovenian
kak pozno  kak pozno  kak pozno  kak pozno  kak,Slovenian
stoprav ko sta stoprav ko sta stoprav ko sta,Slovenian
hudo je ponovil hudo je ponovil hudo je ponovil,Slovenian
tako je bilo tako je bilo tako je bilo tako je,Slovenian
marjanica je planila marjanica je planila,Slovenian
ne ne saj ne ne saj ne ne saj ne ne saj ne ne,Slovenian
resili so resili so resili so resili so resili,Slovenian
zatorej popotnik  zatorej popotnik  zatorej,Slovenian
gotovo riba  gotovo riba  gotovo riba  gotovo,Slovenian
pravil ji pravil ji pravil ji pravil ji pravil,Slovenian
mislim da bi mislim da bi mislim da bi mislim da,Slovenian
oblekel sem oblekel sem oblekel sem oblekel sem,Slovenian
stopil je marko stopil je marko stopil je marko,Slovenian
in kadar in kadar in kadar in kadar in kadar,Slovenian
ohladila prijel je ohladila prijel je ohladila,Slovenian
teta mara nikar teta mara nikar teta mara nikar,Slovenian
sebi  no sebi  no sebi  no sebi  no sebi  no,Slovenian
stopil je korak stopil je korak stopil je korak,Slovenian
ni treba je ni treba je ni treba je ni treba je,Slovenian
kaj si storil kaj si storil kaj si storil kaj si,Slovenian
veliko vecja veliko vecja veliko vecja veliko,Slovenian
pri pusarju je pri pusarju je pri pusarju je pri,Slovenian
poleti je bilo poleti je bilo poleti je bilo,Slovenian
nic drugega nic drugega nic drugega nic drugega,Slovenian
ne plakaj  ne plakaj  ne plakaj  ne plakaj  ne,Slovenian
zakaj tebi je zakaj tebi je zakaj tebi je zakaj,Slovenian
kaj mi kaj mi kaj mi kaj mi kaj mi,Slovenian
poletnega vecera poletnega vecera poletnega,Slovenian
nikogar ni nikogar ni nikogar ni nikogar ni,Slovenian
vam ker so vam ker so vam ker so vam ker so vam,Slovenian
ni mogoce je ni mogoce je ni mogoce je ni mogoce,Slovenian
vem je ponovila vem je ponovila vem je ponovila,Slovenian
luka se  luka se  luka se  luka se  luka se,Slovenian
pa mi dajte pa mi dajte pa mi dajte pa mi dajte,Slovenian
posebno tiste svete posebno tiste svete posebno,Slovenian
treh kraljev treh kraljev treh kraljev treh,Slovenian
zupan je zupan je zupan je zupan je zupan je,Slovenian
} ali vam } ali vam } ali vam } ali vam } ali,Slovenian
toda tem toda tem toda tem toda tem toda tem,Slovenian
vonj zganja vonj zganja vonj zganja vonj zganja,Slovenian
marjanici pa marjanici pa marjanici pa marjanici,Slovenian
pojdem za pojdem za pojdem za pojdem za pojdem,Slovenian
nasi rodovini se nasi rodovini se nasi rodovini,Slovenian
ah sanjala ah sanjala ah sanjala ah sanjala ah,Slovenian
marko je marko je marko je marko je marko je,Slovenian
prisluhnila je prisluhnila je prisluhnila je,Slovenian
kako veselo  kako veselo  kako veselo  kako,Slovenian
pisana je pisana je pisana je pisana je pisana,Slovenian
kaj mislis da kaj mislis da kaj mislis da kaj,Slovenian
studijah studijah studijah studijah studijah,Slovenian
prejsnja scuka pozneje prejsnja scuka pozneje,Slovenian
po imenu je po imenu je po imenu je po imenu je,Slovenian
tvoja je je tvoja je je tvoja je je tvoja je je,Slovenian
seveda sem  seveda sem  seveda sem  seveda sem,Slovenian
ali bali ali bali ali bali ali bali ali bali,Slovenian
bos bos moras bos bos moras bos bos moras bos,Slovenian
bog sam bog sam bog sam bog sam bog sam,Slovenian
aleluja aleluja aleluja aleluja aleluja,Slovenian
od ocrnelega od ocrnelega od ocrnelega od,Slovenian
grudnovka {grudnu} grudnovka {grudnu} grudnovka,Slovenian
zategadelj sem prisla zategadelj sem prisla,Slovenian
ko priplezam ko priplezam ko priplezam ko,Slovenian
legel je zaspati legel je zaspati legel je,Slovenian
opravi nic  opravi nic  opravi nic  opravi nic,Slovenian
poznam te   poznam te   poznam te   poznam te,Slovenian
zobje so bili zobje so bili zobje so bili zobje,Slovenian
ze tako  ze tako  ze tako  ze tako  ze tako,Slovenian
mati le nikar mati le nikar mati le nikar mati,Slovenian
ce me imas ce me imas ce me imas ce me imas ce,Slovenian
samo tako  samo tako  samo tako  samo tako,Slovenian
s skesanim s skesanim s skesanim s skesanim s,Slovenian
stopila je v stopila je v stopila je v stopila,Slovenian
tudi za deset tudi za deset tudi za deset tudi,Slovenian
} blagorodje dovolite } blagorodje dovolite },Slovenian
{matildi {matildi {matildi {matildi {matildi,Slovenian
tiho je bilo tiho je bilo tiho je bilo tiho je,Slovenian
postane malodusen ce postane malodusen ce,Slovenian
ali oprostite   ali oprostite   ali oprostite,Slovenian
potolazen se je potolazen se je potolazen se je,Slovenian
tako je stopila tako je stopila tako je stopila,Slovenian
resnicno pijan sem resnicno pijan sem resnicno,Slovenian
premisljeval je in premisljeval je in,Slovenian
tam bi tam bi tam bi tam bi tam bi,Slovenian
kri je zajecalo kri je zajecalo kri je zajecalo,Slovenian
dajte mi dajte mi dajte mi dajte mi dajte mi,Slovenian
ali mores ali mores ali mores ali mores ali,Slovenian
zakaj so ljudje zakaj so ljudje zakaj so ljudje,Slovenian
skornje je ukradel skornje je ukradel skornje je,Slovenian
neslisno prihaja neslisno prihaja neslisno,Slovenian
v sreci v sreci v sreci v sreci v sreci,Slovenian
ali nisi zamenjal ali nisi zamenjal ali nisi,Slovenian
kaj tozila se kaj tozila se kaj tozila se kaj,Slovenian
in nekake in nekake in nekake in nekake in,Slovenian
prihodnji mesec franc prihodnji mesec franc,Slovenian
lagati je lagati je lagati je lagati je lagati,Slovenian
cas je cas je cas je cas je cas je,Slovenian
trdovratno je bilo trdovratno je bilo trdovratno,Slovenian
stric bolni ste stric bolni ste stric bolni ste,Slovenian
na licih na licih na licih na licih na licih,Slovenian
se nize na se nize na se nize na se nize na se,Slovenian
sicer toda v sicer toda v sicer toda v sicer,Slovenian
jutro je jutro je jutro je jutro je jutro je,Slovenian
malha se malha se malha se malha se malha se,Slovenian
po zaprasenih po zaprasenih po zaprasenih po,Slovenian
sklonili so sklonili so sklonili so sklonili so,Slovenian
te daste zastonj te daste zastonj te daste,Slovenian
tedaj so tedaj so tedaj so tedaj so tedaj so,Slovenian
e kaj res e kaj res e kaj res e kaj res e kaj,Slovenian
prosim da govorim prosim da govorim prosim da,Slovenian
stala je stala je stala je stala je stala je,Slovenian
naravnost ga  naravnost ga  naravnost ga,Slovenian
sedel je dolgo sedel je dolgo sedel je dolgo,Slovenian
veste li veste li veste li veste li veste li,Slovenian
to je blazno to je blazno to je blazno to je,Slovenian
zunaj je vzhajala zunaj je vzhajala zunaj je,Slovenian
jo bos placala jo bos placala jo bos placala jo,Slovenian
in tomaz in tomaz in tomaz in tomaz in tomaz,Slovenian
v procesiji  v procesiji  v procesiji  v,Slovenian
zate te zate te zate te zate te zate te,Slovenian
nic posebnega nic posebnega nic posebnega nic,Slovenian
kaj je zahropla kaj je zahropla kaj je zahropla,Slovenian
naposled pa naposled pa naposled pa naposled pa,Slovenian
sosed pa mu sosed pa mu sosed pa mu sosed pa mu,Slovenian
samo na samo na samo na samo na samo na,Slovenian
vi mislite da vi mislite da vi mislite da vi,Slovenian
bolan sem celo bolan sem celo bolan sem celo,Slovenian
gospoda zberite  gospoda zberite  gospoda,Slovenian
hrepenel sem hrepenel sem hrepenel sem hrepenel,Slovenian
imate cisto  imate cisto  imate cisto  imate,Slovenian
glej jerica je glej jerica je glej jerica je,Slovenian
obadva dela obadva dela obadva dela obadva dela,Slovenian
zakaj ne je zakaj ne je zakaj ne je zakaj ne je,Slovenian
ni ga bilo ni ga bilo ni ga bilo ni ga bilo ni,Slovenian
ali plamen ali plamen ali plamen ali plamen ali,Slovenian
cloveka ki cloveka ki cloveka ki cloveka ki,Slovenian
ne mati je ne mati je ne mati je ne mati je ne,Slovenian
strmela mu strmela mu strmela mu strmela mu,Slovenian
nedelja je bila nedelja je bila nedelja je bila,Slovenian
trdim jok jo trdim jok jo trdim jok jo trdim jok,Slovenian
poromale so poromale so poromale so poromale so,Slovenian
ah pardon ah pardon ah pardon ah pardon ah,Slovenian
zapihal je zapihal je zapihal je zapihal je,Slovenian
{odhaja ozre {odhaja ozre {odhaja ozre {odhaja,Slovenian
anze se anze se anze se anze se anze se,Slovenian
ali nisi morda ali nisi morda ali nisi morda ali,Slovenian
in prazne in prazne in prazne in prazne in,Slovenian
vroce je vroce je vroce je vroce je vroce je,Slovenian
jaz sam jaz sam jaz sam jaz sam jaz sam,Slovenian
in zdelo in zdelo in zdelo in zdelo in zdelo,Slovenian
{vstane jako {vstane jako {vstane jako {vstane,Slovenian
kadivec {ves cas kadivec {ves cas kadivec {ves,Slovenian
v temi v temi v temi v temi v temi,Slovenian
obleka je obleka je obleka je obleka je obleka,Slovenian
kakor vas ta kakor vas ta kakor vas ta kakor vas,Slovenian
zbogom mati zbogom mati zbogom mati zbogom mati,Slovenian
svete in nedotakljive svete in nedotakljive,Slovenian
kaj pac prinesejo kaj pac prinesejo kaj pac,Slovenian
poslusaj marko poslusaj marko poslusaj marko,Slovenian
stal je tam stal je tam stal je tam stal je tam,Slovenian
se huje se huje se huje se huje se huje,Slovenian
anica ki anica ki anica ki anica ki anica ki,Slovenian
dete si dete si dete si dete si dete si,Slovenian
niti brigal niti brigal niti brigal niti brigal,Slovenian
no in kaj no in kaj no in kaj no in kaj no in,Slovenian
kratkem odmoru kratkem odmoru kratkem odmoru,Slovenian
ne mislim tega ne mislim tega ne mislim tega ne,Slovenian
dokazite je zahropel dokazite je zahropel,Slovenian
prav istotako prav istotako prav istotako prav,Slovenian
luc je luc je luc je luc je luc je,Slovenian
prejsnja  prejsnja  prejsnja  prejsnja  prejsnja,Slovenian
ni mogoce ni mogoce ni mogoce ni mogoce ni,Slovenian
ti jih prepisem ti jih prepisem ti jih prepisem,Slovenian
peter ima lisico peter ima lisico peter ima,Slovenian
zakaj vi  zakaj vi  zakaj vi  zakaj vi  zakaj,Slovenian
drugacne vse je drugacne vse je drugacne vse je,Slovenian
tudi zaljubil tudi zaljubil tudi zaljubil tudi,Slovenian
mama so mama so mama so mama so mama so,Slovenian
ah da ti ah da ti ah da ti ah da ti ah da ti,Slovenian
in milo in milo in milo in milo in milo,Slovenian
zamolkel glas zvona zamolkel glas zvona zamolkel,Slovenian
pregnanka bori pregnanka bori pregnanka bori,Slovenian
in zeni ste in zeni ste in zeni ste in zeni ste,Slovenian
niso ga niso ga niso ga niso ga niso ga,Slovenian
odkod tako  odkod tako  odkod tako  odkod tako,Slovenian
anici je udarila anici je udarila anici je,Slovenian
saj gres na saj gres na saj gres na saj gres na,Slovenian
zelite samo narodovega zelite samo narodovega,Slovenian
sele sedaj sele sedaj sele sedaj sele sedaj sele,Slovenian
katerega se vrtimo katerega se vrtimo katerega,Slovenian
marjanica je hitela marjanica je hitela,Slovenian
pod stopnicami se pod stopnicami se pod,Slovenian
poslednji dan  poslednji dan  poslednji dan,Slovenian
cisto jasno cisto jasno cisto jasno cisto jasno,Slovenian
anica bozji otrok anica bozji otrok anica bozji,Slovenian
bog vedi marko bog vedi marko bog vedi marko bog,Slovenian
proti hlevu proti hlevu proti hlevu proti hlevu,Slovenian
ponudila ji ponudila ji ponudila ji ponudila ji,Slovenian
o najrazlicnejse o najrazlicnejse o,Slovenian
ah nekaj ah nekaj ah nekaj ah nekaj ah nekaj,Slovenian
le pojdi juri le pojdi juri le pojdi juri le,Slovenian
ali res ali res ali res ali res ali res,Slovenian
povabil je povabil je povabil je povabil je,Slovenian
doli v hlevu doli v hlevu doli v hlevu doli v,Slovenian
tomaz ali tomaz ali tomaz ali tomaz ali tomaz,Slovenian
mrzlo je mrzlo je mrzlo je mrzlo je mrzlo je,Slovenian
brez usmiljenja brez usmiljenja brez usmiljenja,Slovenian
toda tega toda tega toda tega toda tega toda,Slovenian
odobravati nase delovanje odobravati nase,Slovenian
marjanica sepeta anica marjanica sepeta anica,Slovenian
zdaj je ze zdaj je ze zdaj je ze zdaj je ze zdaj,Slovenian
toda silno toda silno toda silno toda silno toda,Slovenian
steklenico gornik natoci steklenico gornik,Slovenian
sem pa me sem pa me sem pa me sem pa me sem pa,Slovenian
grudnovka {po kratkem grudnovka {po kratkem,Slovenian
sem prebrala je sem prebrala je sem prebrala je,Slovenian
naposled   naposled   naposled   naposled,Slovenian
drugega ne znas drugega ne znas drugega ne znas,Slovenian
pet ce ti pet ce ti pet ce ti pet ce ti pet ce,Slovenian
{gresta {gresta {gresta {gresta {gresta,Slovenian
prenagljenih ljubezenskih zvez prenagljenih,Slovenian
pade iz rok pade iz rok pade iz rok pade iz rok,Slovenian
oprostite milostiva oprostite milostiva,Slovenian
prinesla mu prinesla mu prinesla mu prinesla mu,Slovenian
bezi bezi katra bezi bezi katra bezi bezi katra,Slovenian
in bledlo in bledlo in bledlo in bledlo in,Slovenian
razmere kadar je razmere kadar je razmere kadar,Slovenian
jaz na jaz na jaz na jaz na jaz na,Slovenian
ljubila ga ljubila ga ljubila ga ljubila ga,Slovenian
pa pila bos pa pila bos pa pila bos pa pila bos,Slovenian
glejte otroci glejte otroci glejte otroci glejte,Slovenian
ze kdaj premisljevala ze kdaj premisljevala ze,Slovenian
tak potepuh je tak potepuh je tak potepuh je tak,Slovenian
postali smo postali smo postali smo postali smo,Slovenian
in zivljenje je in zivljenje je in zivljenje je,Slovenian
ali pasa ga ali pasa ga ali pasa ga ali pasa ga,Slovenian
malo vina malo vina malo vina malo vina malo,Slovenian
ali kricim se ali kricim se ali kricim se ali,Slovenian
da je zelo da je zelo da je zelo da je zelo da,Slovenian
pri dolgi pri dolgi pri dolgi pri dolgi pri,Slovenian
kajti doktor grozd kajti doktor grozd kajti,Slovenian
poznal si poznal si poznal si poznal si poznal,Slovenian
grozd {zelo veselo} grozd {zelo veselo} grozd,Slovenian
{razjarjen} cemu {razjarjen} cemu {razjarjen},Slovenian
povedati vam  povedati vam  povedati vam,Slovenian
pride potem samo pride potem samo pride potem,Slovenian
in tej in tej in tej in tej in tej,Slovenian
plazila se plazila se plazila se plazila se,Slovenian
starec je prinesel starec je prinesel starec je,Slovenian
tako so tako so tako so tako so tako so,Slovenian
kaj je tebi kaj je tebi kaj je tebi kaj je tebi,Slovenian
izgubila je izgubila je izgubila je izgubila je,Slovenian
kdo bo to kdo bo to kdo bo to kdo bo to kdo bo,Slovenian
podila jo je podila jo je podila jo je podila jo,Slovenian
ali dolgo ali dolgo ali dolgo ali dolgo ali,Slovenian
lahko si lahko si lahko si lahko si lahko si,Slovenian
za vecerjo bi za vecerjo bi za vecerjo bi za,Slovenian
tudi jaz bi tudi jaz bi tudi jaz bi tudi jaz bi,Slovenian
prva sramezljivost prva sramezljivost prva,Slovenian
vzdignili smo vzdignili smo vzdignili smo,Slovenian
nocem je zastokala nocem je zastokala nocem je,Slovenian
skoro stekla skoro stekla skoro stekla skoro,Slovenian
mirna voda mirna voda mirna voda mirna voda,Slovenian
tudi meni kolikor tudi meni kolikor tudi meni,Slovenian
marjanica se je marjanica se je marjanica se je,Slovenian
saj imam tako saj imam tako saj imam tako saj,Slovenian
ali ne ves ali ne ves ali ne ves ali ne ves ali,Slovenian
hanca je dvignila hanca je dvignila hanca je,Slovenian
lepa noc je lepa noc je lepa noc je lepa noc je,Slovenian
nic tragike nic tragike nic tragike nic tragike,Slovenian
sentimentalnosti sentimentalnosti,Slovenian
lipe jo lipe jo lipe jo lipe jo lipe jo,Slovenian
prisla je kako prisla je kako prisla je kako,Slovenian
tiho je odprl tiho je odprl tiho je odprl tiho,Slovenian
ocita lahko kar ocita lahko kar ocita lahko kar,Slovenian
takorekoc tempelj ljubezni takorekoc tempelj,Slovenian
